店铺ID,店铺名称,2024年1月,2024年2月,2024年3月,2024年4月,2024年5月,2024年6月,2024年7月,2024年8月,2024年9月,2024年10月,2024年11月,2024年12月,2025年1月,2025年2月,2025年3月,2025年4月,2025年5月,2025年6月,2025年7月,2025年8月,2025年9月,2025年10月,2025年11月,2025年12月,2026年1月,2026年2月,2026年3月,2026年4月,2026年5月,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800011,宁波出版社有限公司,441,182.28,428.12,375.48,2879.52,3782.66,490,224.98,109.2,35.7,49.84,56.28,103.74,780.5,854.39,2119.73,2436.42,9221.52,1098.65,571.76,1096.49,1318.24,1035.72,1398.32,1543.3,171.36,232.96,1080.67,992.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900000,长安学林文具用品经销部,0,0,0,562.8,545.44,977.76,258.72,137.2,226.52,165.2,189.56,755.72,686.28,419.44,411.88,223.86,220.22,1855.84,622.72,391.3,200.62,138.08,173.6,286.86,347.48,168.56,201.88,340.2,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500109,时代京版（北京）文化传播有限公司,4034.94,3007.62,3599.4,2867.62,1369.62,777.7,920.36,628.6,661.08,1303.26,2207.1,2406.04,1158.92,1641.92,1453.36,1273.44,2034.69,478.73,502.11,190.12,380.52,475.58,326.2,289.38,300.86,169.66,178.5,176.82,281.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500243,众相原创文化传播陕西有限公司,4810.26,3104.22,5115.32,3070.62,2596.86,1397.48,897.54,928.9,1863.68,1691.2,2639.98,3051.86,4188.1,4949.77,6672.68,4427.55,4779.37,6171.76,2089.36,1385.85,2230.21,1919.82,2058.8,4304.42,4584.65,5408.89,11665.66,9703.17,7834.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500546,众望益飞教育科技（北京）有限公司,7733.6,4291.28,6692.56,5235.72,5031.18,6037.92,4751.35,3219.02,5117,4338.6,4510.8,6265,2725.66,2048.2,4375.71,3630.94,4495.33,2518.25,1165.54,1924.28,5016.49,4585.47,4209.04,6795.17,6247.05,2379.37,5110.28,3661.19,3978.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500547,广州星达数码科技有限公司,1172.04,351.26,675.29,1283.52,1649.13,1017.56,642.88,724.36,535.71,434,565.53,866.04,584.94,1194.64,737.38,957.53,1361.22,796.04,631.75,669.71,614.39,614.33,1294.93,1292.71,921.41,589.96,1292.22,1439.27,1225.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500089,洛阳字里行间文化传播有限公司,1860.46,2990.3,4008.06,2967.16,3719.52,2167.06,594.58,316.96,346.64,929.74,515.06,3132.92,480.34,1365.88,749.56,849.21,647.5,441.77,482.62,68.6,72.1,1701.98,898.73,1598.45,1168.02,152.88,286.51,269.39,140.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500170,山东一得文化科技有限公司,284.2,235.2,71.54,557.2,553.28,294,305.9,275.1,0,1085,483,483,1526,677.6,558.6,462,516.6,605.5,483,357,441,777,294,1827,945.53,588,756,536.91,361.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500121,浙江金睿文化传媒有限公司,7718.2,2983.4,3185.28,2458.96,2406.32,2080.12,2608.2,1375.5,1404.62,1407.42,1489.18,1447.04,981.68,825.44,626.29,401.42,365.82,555.01,666.34,327.04,320.88,292.46,315.49,315.91,314.58,109.62,91.42,287.42,75.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500169,合肥市徽文文化传播有限公司,1569.82,1480.66,2026.08,1376.06,2154.32,1199.24,716.66,1067.36,2400.16,1326.64,1230.18,1682.64,892.08,1026.48,333.9,335.44,433.44,392.7,216.02,272.3,97.86,174.44,202.16,322.84,141.23,97.3,190.4,57.96,105.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500228,辽宁考点文化图书有限公司,0,0,0,4.9,0,0,4.2,0,0,0,0,0,0.7,1.4,0,0,4.2,4.2,1818.18,888.56,270.06,200.48,125.79,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500168,梁山学易优文化传媒有限公司,1704.08,841.54,1207.22,837.76,658.56,959.14,885.5,954.52,1008.56,357.98,489.86,563.22,317.8,279.72,226.94,116.62,140.63,209.3,322.7,212.1,289.24,141.4,348.67,542.08,356.86,111.16,209.16,191.66,133.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500545,三圆文化传媒广州有限公司,0,0,0,0,0,880.53,942.27,39.2,164.15,191.1,1187.27,1685.95,636.09,64.4,28.35,69.72,135.73,258.16,225.82,72.59,66.43,124.81,167.37,99.75,89.6,0,2.45,2.45,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500241,山东舵手网络科技有限公司,175.7,183.96,129.5,590.52,379.82,16.1,27.3,25.9,26.6,13.3,3.5,17.5,9.1,651.28,82.6,85.12,620.62,35.7,5.6,11.9,76.3,35.7,0,3.5,5.6,0,614.46,2774.54,7732.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500167,河北鸿浩教育科技有限公司,227.5,101.36,194.6,79.38,117.04,96.74,459.48,264.74,614.32,166.74,81.48,44.94,36.4,17.5,670.32,159.6,120.26,79.8,103.6,59.86,143.78,58.1,52.64,17.5,29.4,11.2,25.08,25.2,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500150,河南君德容文化传播有限公司,269.92,92.54,373.66,145.88,191.94,159.46,146.3,35,60.9,33.32,59.5,93.8,86.8,193.34,255.36,146.3,62.51,77.7,51.1,17.36,15.4,39.2,47.74,58.1,13.3,16.1,26.6,56,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500692,素养导向北京教育科技有限公司,29.7,349.2,390.6,268.6,145.7,144,134.9,170.3,124.8,129.7,51,40.7,39.2,143.4,86.5,24.5,35,15.5,36.8,40.9,4.4,0,18,2,2,4,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500586,阅盟教育科技（广东）有限公司,369.18,114.52,140.56,60.36,89.88,119.7,187.88,230.3,74.06,87.5,70.14,18.9,10.36,0,3.5,2.1,75.6,121.66,76.44,60.34,36.4,1.4,21.56,3.78,0,2.1,2.1,2.8,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500126,师者教育科技（山东）有限公司,64.26,111.3,149.52,49.56,56.7,35.7,36.12,114.66,129.36,30.66,53.34,4.2,8.4,50.4,27.3,6.3,23.1,187,12.6,52.5,8.4,6.3,0,4.2,6.3,2.1,10.5,58.38,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500123,中报二十一世纪（北京）传媒科技有限公司,0,0,12000,0,63,16.1,0,3.5,0,7,21,16.8,32.2,0,53.2,56.7,26.6,0,47.88,12.6,79.8,0,26.6,0,13.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500180,济南木叉教育科技有限公司,127.54,30.24,28.7,70,70,18.9,164.78,156.24,48.58,76.58,47.6,77.28,6.44,5.6,4.2,1.4,28,9.8,59.64,23.52,20.02,44.52,31.92,7.84,1.4,0,4.2,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500122,淄博书通数字文化发展有限公司,274.26,35.7,28.56,32.76,51.66,33.6,77.7,33.6,189,131.46,52.5,102.48,34.86,18.48,2.1,3.36,12.6,9.66,14.7,18.06,35.7,42,23.1,33.6,14.7,1.89,0,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500108,北京千锋互联科技有限公司,48,31.7,84.2,8691.5,41.5,26.4,238.6,8808.9,1548.4,114.2,33.5,32.1,2.4,11.5,26,17,24.5,14.02,1.5,11.4,6.4,5.35,68.14,21.2,19.14,1,11,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500110,洛阳燕川文化传播有限公司,168.28,22.54,32.2,25.2,11.2,12.6,23.52,13.58,5.6,15.4,21.7,16.8,22.4,12.6,5.04,4.2,6.44,21,18.2,0,0,0,1.4,7.7,2.1,0,2.8,2.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500502,盛华轩文化发展（北京）有限公司,13.66,8.9,5.09,3.15,10.16,9.1,17.11,20.79,15.22,20.44,9.97,23.61,3.75,14.52,6.22,9.27,4.54,0.7,13.3,0,4.85,1.74,1.05,7.67,0.17,0.51,6.29,1.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500153,聊城广源图书发行有限公司,7,7,0,7,2.8,4.9,37.8,31.5,19.6,5.74,16.94,4.2,4.48,10.36,0,1.4,2.8,0,7,6.3,12.6,0,5.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500107,山西英雅特教育科技有限公司,83.72,60.9,81.2,35.84,27.02,95.62,22.12,23.1,9.8,11.9,72.44,18.2,9.52,1.4,12.32,4.2,13.58,2.1,1.4,0,3.5,1.4,0,2.1,0,0,0,11.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500450,陕西泰杰超信科技有限公司,8.5,17.5,14.5,0,16.5,7.6,4,2,3,0.5,16,5.5,1.5,0.5,7,1.5,3.5,1.5,0.5,3,0,0.5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500695,阳谷天盛文化传媒有限公司,11.2,30.8,11.2,0,0,2.8,56.98,2.8,36.4,5.6,0,0,0,5.6,0,0,5.6,0,5.6,0,0,0,0,0,1.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500152,武汉领跑文化科技有限公司,14,23.1,10.5,3.5,3.5,0,0,0,0,0,0,0,10.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800009,青岛出版社有限公司,7.62,8,3.5,5,5,1.8,0,2,1.8,0.5,1.5,2.5,0,0.5,1.5,1,0,0.5,1,0,1.5,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500127,山东泉之源文化传媒有限公司,2.8,2.8,0,0,3.5,0,2.8,0,0,1.4,5.6,2.8,0,1.4,0,0,1.4,0,0,0,0,1.4,0,0,0,0,2.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500182,深圳益学教育科技有限公司,0,32.9,0,0.7,4.2,55.3,4.2,33.6,1.4,0,0,1.4,0,1.4,0,0,0.7,0,0,0,0,0.7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500601,河南爱智慧文化传播有限公司,1.75,0,0,35.07,68.6,0,0,1.12,67.97,0,69.37,0.7,0,0,0,0,0,0,0.7,0,0,0,0,0.7,0,0,67.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500166,黑龙江金钥匙图书经销有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500151,山东状元廊文化传媒有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500119,合肥小思贸易有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500594,青岛五车书教育咨询服务有限公司,,,,,,,,,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500406,北京新华先锋出版科技有限公司,,,,,,,,,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500600,山西百佳文化传播有限公司,,,,,,,,,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500225,济南皓博图书有限公司,1339.38,736.26,1053.78,1249.36,1061.76,890.96,866.88,781.34,644.28,796.6,636.58,720.72,459.34,367.5,514.08,295.4,302.82,230.65,198.94,195.72,114.8,72.52,147.84,50.82,75.04,46.9,28.84,98.56,60.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500183,山东孟儒文化传媒有限公司,331.8,250.6,280.7,436.1,518.28,95.62,138.74,879.76,1010.1,306.6,473.06,280.84,259.7,533.54,239.12,268.38,167.16,108.64,310.94,67.06,38.64,275.38,50.12,122.78,31.08,92.4,63.14,53.2,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800010,江苏凤凰电子音像出版社有限公司,1154.4,2091.58,2242.03,1439.9,1256.55,951.05,1066.3,936.4,1280.1,1300.16,2702.35,1720.35,607.85,1053.5,874.2,615.95,517.64,498.2,516.56,420.3,583.7,464.5,432.37,202.6,109,91.85,373.3,168.5,103.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500129,上海万瑞威尔文化创意有限公司,430.8,463.4,548.7,245.2,250.7,207.15,122.1,94.9,190.3,166.7,52.9,61.4,44.9,69.4,100.35,52.9,35.5,42.2,110.35,46,64.5,75,27.9,11,14.5,1.5,5,6,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500149,河南小旗手图书销售有限公司,2150.96,440.86,592.62,1704.36,1036.28,527.52,170.66,234.48,247.52,376.32,256.9,538.91,255.61,161.56,198.03,80.92,52.36,45.5,16.8,6.3,22.96,8.4,23.8,28.7,27.3,0,4.2,2.1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500148,郑州纳睿文化传播有限公司,159.6,47.6,122.78,99.4,99.82,266.56,53.34,2.8,2.1,4.2,1.4,6.3,22.4,10.64,58.8,7.7,50.12,17.64,14,0,0,0,0,0,0,0,0,0,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500131,沈阳庠序书刊有限公司,49,74.76,125.3,47.74,48.3,39.2,12.04,5.6,21,14,23.24,19.04,6.3,62.3,13.58,4.2,4.2,4.2,2.8,2.24,1.4,4.76,8.4,5.6,3.5,2.24,1.4,7,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500118,山东必赢教育科技有限公司,13.3,0.7,2.24,0,1.4,8.12,2.8,1.4,5.6,1.4,0,1.4,0,0,0,1.4,1.4,0,1.4,0,0,0,0,2.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500631,杭州市滨江区祁绩培训学校,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500181,河南松茂文化传播有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500550,《语文报》社有限责任公司,,,,,,,,,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500408,河北华冠图书有限公司,5645.52,3143.72,3487.6,2362.92,4377.45,4739.7,92595.58,5956.58,8144.92,15817.97,13713.91,13507.13,7488.05,10462.69,12213.36,14074.67,10080.12,8354.85,11437.58,9456.84,11738.56,12018.55,13719.72,12025.71,13250.91,7542.13,10529.81,6401.01,3773.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500410,湖北时代卓锦文化传媒有限公司,6156.36,1951.11,2694.74,2175.74,2218.23,1840.79,4654.86,3498.35,4499.67,3876.18,3643.5,3554.81,2801.96,4570.23,13039.83,10702.78,9589.6,9994.53,2308.39,1288.14,5883.94,10267.76,6142.44,13254.74,6817.58,3905.31,7702.08,9621.77,6713.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500269,梁山辉煌图书有限公司,191.1,135.8,164.5,57.4,19.04,10.5,152.24,76.3,78.6,33.6,33.04,2.8,89.8,12.6,7.7,0,0,10.92,335.95,614.88,748.65,1013.8,1173.27,1435.49,1303.05,1072.89,2025.8,1497.93,1323.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500283,哈尔滨勤为径图书经销有限公司,20696.83,14290.68,21788.2,18360.3,19055.96,21308.55,15012.34,12712.98,24421.7,20032.32,19375.38,33495.34,17383.14,26228.14,21678.19,59600.79,24935.48,23082.74,51106.56,10087.52,12430.68,43590.89,9603.78,12877.14,41571.7,6928.53,12349.32,12608.03,10267.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500377,山东泰斗文化传播有限公司,13075.37,3807.16,6252.17,4263.7,4922.26,22332.86,11505.76,4986.31,18042.25,5315.59,12013.79,23329.74,10686.48,5123.59,8020.2,12662.94,10434.04,20814.45,6899.75,5524.17,2830.14,3767.05,3633.31,10304.06,12607.59,1959.22,2414.5,4901.56,5140.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500188,山东绿卡教育科技有限公司,3959.45,2561.6,2335.4,1862.1,1561.45,1258.5,1569.15,1099.93,1403.79,1318.94,1227.84,1413.71,1688.05,7657.46,6730.63,4073.89,4115.7,2859.3,1203.75,1650.46,9477.98,5480.75,4272.82,5543.3,5460.47,4425.37,6820.9,3562.57,4004.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500284,北京宏达一甲教育科技有限公司,2135.14,1785.84,1573.6,1563.13,2041.59,2685.97,2222.43,1470.7,2258.76,1977.57,1684.69,650.02,799.68,1483.37,3663.85,5445.44,18380.23,2693.11,2760.31,1771.84,1524.88,611.93,467.53,289.66,306.88,154.84,300.72,213.57,147.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500176,中山市思而优文化发展有限公司,6587.69,4693.99,9010.33,5092.92,4582.48,7847.7,1408.4,1415.26,4152.54,5376.7,3524.5,5068.63,2185.19,2006.2,4356.71,4888.08,6264.97,9471.25,1232.84,822.87,1984.99,2189.14,2940.67,3666.98,5046.08,1469.79,3879.7,3420.91,4411.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800000,文心出版社有限公司,268.17,496.09,602.84,667.59,505.96,433.44,1783.74,668.29,1047.83,659.26,729.26,1189.2,2276.12,586.65,864.29,1191.54,913.57,1097.53,1116.97,749.33,801.61,1972.64,2640.58,1331.26,2944.26,1685.46,1235.85,1233.86,650.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500298,湖南天一文化发展有限公司,5123.4,1306.48,2668.4,4638.9,7819.84,4463.34,1248.8,1031.94,609.28,5223.26,3776.5,1445.36,808.36,1125.92,1007.72,2064.02,1282.96,1915.47,391.83,1243.62,985.6,1227.17,1341.75,2005.22,3564.75,301.14,542.92,424.65,821.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500438,北京以凡文化传媒有限公司,2250.29,3673.32,2577,2158.27,1599.99,3500.07,958.65,451.71,1135.46,501.2,2310.86,1643.32,1246.49,1345.68,1642.8,1544.42,2909.55,2207.08,485.84,165.9,266.05,381.22,500.78,875.09,798.81,1026.97,1058.19,1379.81,888.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500271,河北红对勾文化传播有限公司,1700.16,807.52,724.5,944.86,2718.1,1476.16,1604.68,1122.94,3079.58,1609.16,2324.42,1573.32,1394.26,1597.96,618.38,542.36,587.16,473.69,1174.6,487.13,415.59,603.63,378.84,2234.82,4579.81,2057.77,2241.52,1280.98,2241.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500280,洛阳大爱图书有限公司,1263.22,641.2,1093.4,982.38,748.86,482.3,256.2,1188.16,163.66,836.22,2861.56,1184.89,1121.26,955.29,1040.62,972.93,644.19,529.6,535.54,163.4,552.16,385.88,428.54,496.58,899.57,707.42,1186.5,847.94,505.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500266,南京新汇泽文化传播有限公司,2402.54,1897,1883.28,1794.1,1412.74,1047.9,1353.1,1091.44,1431.08,732.76,944.02,896.42,378.56,818.3,542.94,457.38,474.39,445.34,616.7,283.64,267.33,306.74,283.99,175,309.26,80.78,89.6,115.92,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500083,北京众创汇嘉文化传播有限公司,211.26,85.92,340.34,222.46,175.04,188.58,90.3,58.24,85.52,133.98,111.02,587.3,438.42,387.52,482.49,480.9,176.96,301,79.1,58.24,247.94,164.94,133.7,44.66,141.54,38.36,67.9,77,39.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500592,河南木子文化传播有限公司,445.9,406,1001.04,1025.64,798.42,1131.48,293.58,245.56,486.78,624.68,554.82,600.46,278.88,327.23,615.18,563.5,373.03,642.67,190.26,221.06,263.2,270.2,146.86,254.94,234.5,234.01,593.04,647.5,392.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500361,四川昕昀文化传播有限公司,2648.56,1861.94,1015.42,697.2,758.38,842.66,529.69,566.3,434.98,390.18,387.45,1067.78,452.86,764.75,194.46,286.72,299.95,230.51,208.25,150.92,134.4,120.68,106.54,122.78,318.75,23.1,44.1,175.03,48.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500358,武汉博大三六五文化传媒有限公司,536.06,472.36,940.52,3231.7,544.74,524.58,743.17,635.46,1191.96,360.01,356.86,388.22,500.57,349.16,440.81,158.2,263.2,133.84,138.84,59.36,92.26,79.1,74.34,98,83.65,119.9,79.1,75.04,119.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500397,潍坊博雅图文制作有限公司,134.96,136.78,174.98,636.44,1379.56,765.38,28.98,343,178.5,149.1,188.02,268.8,182.84,372.4,221.27,242.9,692.44,410.62,7.56,19.74,10.36,9.8,25.2,60.9,45.85,64.4,63.56,57.4,40.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500374,河南思而行文化教育科技有限公司,1734.8,5.6,123.2,72.8,191.38,574.56,201.6,78.4,274.4,156.8,302.4,237.44,120.96,172.48,83.44,11.2,521.92,30.8,22.4,22.4,5.6,44.8,151.2,128.8,11.2,44.8,112,11.2,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500270,哈尔滨市朝之夕图书经销有限公司,62.3,18.76,16.1,72.8,40.6,47.6,11.9,6.3,7,6.3,8.4,11.34,8.4,0,179.48,260.54,290.78,284.41,11.2,9.8,14.7,16.1,31.5,92.54,21.28,78.4,68.74,42.84,16.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500351,武汉奥赛王文化有限公司,476.28,131.18,531.44,360.36,264.6,636.58,96.6,179.2,172.34,21.7,365.26,163.1,193.76,134.33,156.8,48.3,35.7,80.5,170.73,63,56,26.6,125.3,140.7,308.7,764.89,158.34,175.56,116.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500218,广西励民教育发展有限公司,30.1,31.5,28.7,614.32,342.86,980.42,14.7,13.3,0,4.2,0,3.5,0,6.3,23.8,237.79,201.6,525.28,22.4,15.54,8.4,5.6,7,3.64,12.32,24.64,38.64,15.82,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500211,南京冠途文化传播有限公司,3550.34,477.12,1471.68,1281,939.96,593.88,187.32,90.72,248.64,573.72,645.12,58.8,97.44,38.64,58.8,164.64,33.6,77.28,25.2,44.52,71.4,111.72,107.52,16.8,29.4,0,44.52,61.32,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500100,山西瑾鹏教育科技发展有限公司,93,13.2,534.4,653.1,504.3,254,38.5,24.5,41.5,201.4,26,398.17,21.5,9.5,146.7,144.7,42,9,11,6,82,105.7,49.3,36,1589.5,270,256.5,2339.7,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500391,四川华夏万卷文化传媒股份有限公司,163.24,59.78,91.66,94.76,224.75,38.78,202.23,93.66,94.08,54.39,115.71,58.03,168.07,50.05,58.76,11.62,49.21,41.51,29.54,57.68,37.66,47.95,35.42,0.7,41.44,0.07,25.11,14,23.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800015,山东科学技术出版社有限公司,14.7,0,85.4,0,140.64,2.8,13.3,105.7,156.24,180.4,62.3,83.58,130.2,133.7,56.29,125.44,7,0,0,0,14,7,11.2,8.4,0,0,9.8,89.6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500395,河南洪文教育文化传播有限公司,349.86,440.16,472.08,412.16,496.86,122.22,94.92,31.92,36.12,36.96,21,54.6,18.9,102.9,169.82,77.7,49.56,19.32,6.3,0,5.25,6.3,8.19,2.8,24.36,1.4,7.35,3.22,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500292,河南晨勤文化传媒有限公司,188.58,85.54,118.58,189,158.2,167.16,86.8,67.2,84.84,59.5,66.22,64.4,36.4,38.5,81.2,48.3,73.99,42.7,12.46,12.04,10.5,1.4,3.5,14.14,10.5,1.4,23.8,20.3,25.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500388,高途教育科技集团有限公司,28.7,17.5,33.6,91.7,169.4,28,4.9,13.3,12.6,16.94,11.9,27.86,13.3,53.2,4.2,95.06,13.44,9.8,9.8,9.1,4.9,4.2,91.7,2.8,0,0,0,2.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500084,天津择数文化传媒有限公司,51.8,35,100.1,46.2,37.8,47.6,64.68,35,18.9,28.7,11.9,2.1,16.8,21,35,21,19.6,10.5,10.36,30.1,20.3,3.5,31.5,127.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800006,江西教育出版社有限责任公司,4.2,57.68,18.2,14,9.8,23.8,17.64,18.2,7.56,11.9,7,20.44,38.5,43.4,2.1,17.64,2.8,73.08,0,0,1.4,2.52,29.4,58.1,0,0,0,0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500353,陕西权度教育研究院有限公司,121.8,183.68,114.8,84.7,108.78,112.56,47.6,9.66,20.16,23.1,4.2,18.2,14.7,5.6,71.4,46.9,46.2,13.3,4.2,0,8.4,0,0,0,30.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500585,华翰文化图书（广州）有限公司,16,4.5,4.5,15,4.5,122.9,3,1.5,74,28.5,4.5,25.9,0,49.5,8.4,9,9,5.4,3.9,7.8,6,21,45.9,1.5,0,0,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500637,河南学思文化传播有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.3,32.9,737.22,265.51,8.4,12.6,7.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500295,滨州稼和明文化传媒有限公司,141.68,78.81,126,62.3,61.18,22.4,70.27,44.8,84,17.57,33.74,66.22,8.54,34.44,9.94,46.48,5.6,7,0,2.8,5.88,3.5,22.82,16.8,4.2,0,0,0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500591,南京诺文文化传媒有限公司,250.6,26.6,82.6,22.4,39.2,18.2,12.6,12.6,43.96,80.08,30.8,25.76,23.52,9.8,7,7,11.2,4.2,4.2,1.4,12.6,2.8,28.28,0,1.4,2.52,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500382,北京安丰文化有限公司,44.86,0,0,2.8,0,2.8,40.04,5.6,20.72,7,0,0,28.28,0,0,0,8.96,11.76,20.16,0,0,10.36,0,1.4,1.4,0,0,8.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500290,西安华梦文创科技有限公司,33.6,8.96,51.66,9.8,8.26,14,28,9.1,38.78,20.3,20.86,10.5,12.6,3.5,4.2,3.5,2.1,5.6,5.95,6.3,9.1,2.1,4.2,4.2,0,0,2.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500587,陕西中教创联文化发展有限公司,15.4,15.54,28.84,25.34,10.5,10.22,16.1,8.4,11.2,13.44,39.2,97.16,4.9,7.7,2.8,11.2,3.92,2.8,2.8,0,7.56,0,2.8,1.4,2.8,1.4,2.24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
