店铺ID,店铺名称,2024年1月,2024年2月,2024年3月,2024年4月,2024年5月,2024年6月,2024年7月,2024年8月,2024年9月,2024年10月,2024年11月,2024年12月,2025年1月,2025年2月,2025年3月,2025年4月,2025年5月,2025年6月,2025年7月,2025年8月,2025年9月,2025年10月,2025年11月,2025年12月,2026年1月,2026年2月,2026年3月,2026年4月,2026年5月,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500241,山东舵手网络科技有限公司,251,262.8,185,843.6,547.6,23,39,37,38,19,5,25,13,930.4,118,121.6,902.6,51,8,17,109,51,5,5,8,0,877.8,3963.64,11046.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500167,河北鸿浩教育科技有限公司,325,144.8,278,113.4,169.2,144.2,656.4,381.2,877.6,238.2,116.4,67.2,52,25,984.6,234,171.8,114,150,85.54,207.4,83,75.2,27,42,16,35.84,36,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500150,河南君德容文化传播有限公司,385.6,132.2,533.8,208.4,274.2,227.8,209,50,87,47.6,85,134,126,276.2,382.8,209,93.3,111,79,24.8,22,56,68.2,83,19,23,38,80,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500692,素养导向北京教育科技有限公司,59.4,698.4,781.2,537.2,299.4,288,269.8,340.6,249.6,259.4,102,81.4,78.4,286.8,177,49,70,31,73.6,81.8,8.8,0,36,4,4,8,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500586,阅盟教育科技（广东）有限公司,527.46,163.66,200.98,86.28,128.46,171,268.46,329,105.8,125,100.2,27,14.8,0,5,3,108,173.8,109.2,86.2,52,2,30.8,5.4,0,3,3,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500126,师者教育科技（山东）有限公司,91.8,159,213.6,70.8,81,51,51.6,163.8,184.8,43.8,76.2,6,12,72,39,9,33,267.55,18,75,12,9,0,6,9,3,15,83.4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500123,中报二十一世纪（北京）传媒科技有限公司,0,0,0,0,90,31,0,5,0,10,30,24,46,0,76,81,38,0,68.4,18,114,0,38,0,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500180,济南木叉教育科技有限公司,182.2,43.2,41,100,100,27,235.4,223.2,69.4,109.4,68,110.4,9.2,8,6,2,40,14,85.2,33.6,28.6,63.6,45.6,11.2,2,0,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500122,淄博书通数字文化发展有限公司,391.8,51,40.8,46.8,73.8,48,111,48,270,187.8,75,152.4,49.8,26.4,3,4.8,18,13.8,27,25.8,51,60,33,48,21,2.7,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500108,北京千锋互联科技有限公司,96,63.26,168.12,23,83,52.8,117.2,57.8,116.8,228.4,67,64.2,4.8,23,52,34,49,28.12,3,22.8,12.8,10.7,136.36,46.4,38.4,2,22,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500110,洛阳燕川文化传播有限公司,240.4,32.2,46,36,14,18,33.6,19.4,8,22,31,24,32,18,7.2,6,9.2,30,26,0,0,0,2,11,3,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500502,盛华轩文化发展（北京）有限公司,19.5,12.5,7.25,4.5,14.5,13,24.45,29.7,21.75,29.2,14.25,33.75,5.5,20.75,8.9,13.25,6.5,4,19,0,6.95,2.5,1.5,11.25,0.25,0.75,9,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500153,聊城广源图书发行有限公司,10,10,0,10,4,9,54,45,28,8.2,24.2,6,6.4,14.8,0,2,4,0,16,9,18,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500107,山西英雅特教育科技有限公司,119.6,87,116,51.2,38.6,226.44,31.6,33,14,17,103.64,26,13.6,2,17.6,6,19.4,3,4,0,5,2,0,3,0,0,0,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500450,陕西泰杰超信科技有限公司,17,35,29,0,33,15.2,8,4,6,1,32,11,3,1,14,3,7,3,1,6,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500695,阳谷天盛文化传媒有限公司,16,44,16,0,0,4,81.4,4,52,8,0,0,0,8,0,0,8,0,8,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500152,武汉领跑文化科技有限公司,20,33,15,5,5,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800009,青岛出版社有限公司,14.92,16,7,10,10,3.6,0,4,3.6,1,3,5,0,1,3,2,0,1,2,0,3,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500127,山东泉之源文化传媒有限公司,4,4,0,0,5,0,4,0,0,2,8,4,0,2,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500182,深圳益学教育科技有限公司,0,47,0,1,6,79,6,48,2,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500601,河南爱智慧文化传播有限公司,2.5,0,0,50.1,98,0,0,1.6,97.1,0,99.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500166,黑龙江金钥匙图书经销有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500151,山东状元廊文化传媒有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500119,合肥小思贸易有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500594,青岛五车书教育咨询服务有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500406,北京新华先锋出版科技有限公司,100.51,106.47,172.79,27.96,62.12,86.44,164.69,59.96,44.57,32.97,48.05,7.09,6.99,60.95,45.45,45.97,13.09,40.96,9.9,6.99,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500600,山西百佳文化传播有限公司,481.44,155.8,346.62,471.03,396.2,805.08,144,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500225,济南皓博图书有限公司,1913.4,1051.8,1505.4,1784.8,1531.8,1307.8,1238.4,1116.2,920.4,1138,911.4,1031.6,658.2,531,757.4,422,432.6,329.5,299.2,279.6,164,103.6,213.2,78.6,107.2,67,41.2,140.8,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500183,山东孟儒文化传媒有限公司,474,358,401,623,741.4,136.6,198.2,1264.8,1449,438,675.8,409.2,371,768.2,456.6,383.4,238.8,157.2,444.2,98.8,55.2,399.4,83.6,175.4,44.4,132,90.2,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800010,江苏凤凰电子音像出版社有限公司,2308.8,4183.15,4484.05,2879.8,2505.6,1915.6,2132.6,1872.8,2560.2,2600.35,2052.7,1540.7,1215.7,2111,1821.9,1241.9,1049.3,996.4,1045.25,840.6,1204.9,935,876.25,432.2,221,183.7,757.4,349,207.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500129,上海万瑞威尔文化创意有限公司,861.6,926.8,1097.4,490.4,489.4,423.3,244.2,189.8,380.6,333.4,111.8,122.8,89.8,138.8,204.7,113.8,71,84.4,220.7,92,129,150,55.8,22,29,3,10,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500149,河南小旗手图书销售有限公司,3072.8,629.8,846.6,2434.8,1488.4,777.6,243.8,335,353.6,537.6,367,747.41,365.29,230.8,282.9,121.6,74.8,65,24,9,32.8,12,34,45,39,0,6,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500148,郑州纳睿文化传播有限公司,228,68,175.4,142,142.6,380.8,76.2,4,3,6,2,9,32,15.2,84,11,71.6,25.2,20,0,0,0,0,0,0,0,0,0,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500131,沈阳庠序书刊有限公司,70,106.8,179,68.2,69,56,17.2,8,30,20,33.2,27.2,9,89,19.4,6,6,6,4,3.2,6,6.8,12,8,5,3.2,2,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500118,山东必赢教育科技有限公司,19,1,3.2,0,2,11.6,4,2,8,2,0,2,0,0,0,2,2,0,2,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500631,杭州市滨江区祁绩培训学校,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500181,河南松茂文化传播有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500550,《语文报》社有限责任公司,265.12,89.1,174.6,240.9,105,170,158,242,100,124.8,77.1,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500408,河北华冠图书有限公司,8065.2,4491.08,4982.98,3375.6,6318.5,6953.2,10006.05,8531.46,11635.6,22597.1,19622.3,19481.9,10882.33,15199.72,17736.72,20748.46,14745.08,12171.54,16793.15,13734.19,17283.74,17594.12,20447.8,17564.6,16848.9,10774.5,15042.88,8732.8,5390.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500410,湖北时代卓锦文化传媒有限公司,8794.8,2787.3,3828.2,3108.2,3215.9,2692.7,6649.8,5047.72,6428.1,5537.4,5216,5092.3,4007.8,6604.9,19013.82,15611.65,13952.06,14522.9,3401.2,1878.2,8487.64,14886.26,8986.93,19159.38,9721.72,5579.02,11003.16,13729.72,9591.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500269,梁山辉煌图书有限公司,273,194,235,82,27.2,15,217.64,109,112.44,48,47.2,4,128.44,18,11,0,0,15.6,486.07,881.4,1135.5,1511.3,1703.1,2092.7,1861.5,1532.7,2894,2139.9,1890.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500283,哈尔滨勤为径图书经销有限公司,26981.18,20415.24,31126,26229,27354.8,31089.48,21446.2,18210.2,34888.46,28617.6,27527.4,37130.72,25113.14,34181.3,31920.26,28841.11,36451.68,34358.55,23279.54,14780.14,18345.32,15296.13,14016.72,19037.17,14855.88,9897.92,17641.93,15075.04,14667.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500377,山东泰斗文化传播有限公司,18679.1,5438.8,8931.74,6091,7045.8,30992.04,16436.8,7154.1,10017.5,7593.7,13719.08,33430.2,15312.4,7254.9,11708.56,18399.87,15302.8,30516.19,10016.82,8045.68,4063.08,5448.52,5362.55,15026.14,16454,2798.9,3449.3,6884.74,7344.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500188,山东绿卡教育科技有限公司,7918.9,5123.2,4670.8,3724.2,3142.9,2564,3138.3,2199.98,2807.84,2638.14,2455.85,2844.48,3397.6,15453.92,13704.4,8276.48,8412.4,5865.6,3013.5,3409.2,19551.02,11117.53,8773.64,11196.6,10896.68,8850.8,13641.88,7088.38,8008.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500284,北京宏达一甲教育科技有限公司,3050.2,2551.2,2248.09,2233.12,2956.66,3850.1,3174.9,2101,3226.8,2825.1,2408.7,933.6,1142.4,2124.1,5657.38,8320.7,6044.9,3988.3,3998.3,2654.2,2235.4,849.44,706.9,449.8,438.4,221.2,429.6,305.1,211.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500176,中山市思而优文化发展有限公司,8896.7,6705.7,12871.9,7275.6,6609.6,11334.8,2012,2025.8,5938.2,7681,5041,7299.9,3167.7,2893,6320.95,7101.34,9217.42,13775.48,1781.7,1184.54,2866.7,3240.4,4295.98,5280.56,5024.79,2099.7,5542.45,4887.03,6301.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800000,文心出版社有限公司,383.1,708.7,861.2,953.7,725.8,636.2,2548.2,954.7,1496.9,941.8,1041.8,1237.1,3275.6,705.4,1255.7,1597.2,1318.71,1582.9,1542.42,1096.48,1171.5,2712.67,1895.28,1927.8,3561.8,2407.8,1765.5,1550.4,929.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500298,湖南天一文化发展有限公司,6576,1866.4,3812,6627,11231.2,6382.2,1784,1474.2,870.4,7461.8,5401,2074.8,1169.8,1503.2,1492.6,2924.1,1926.8,2758.39,437,1815.6,1474,1737,1949.8,2892.6,4979.5,430.2,775.6,474.9,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500438,北京以凡文化传媒有限公司,3214.7,3247.6,3681.48,3083.42,2314.7,5139.2,1369.5,645.3,707.8,716,1329.8,2391.6,1818.7,1922.4,2408.86,2354.32,4206.5,3198.01,672.58,243,380.08,552.6,715.4,1359.14,1122.9,1467.1,1511.7,1889.4,1269.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500271,河北红对勾文化传播有限公司,2428.8,1153.6,1035,1349.8,3907,2262.8,2292.4,1607.2,4399.4,2298.8,3320.6,2257.6,1996.8,2290.8,888.4,780.8,856.8,700.7,1750,712.9,689.7,866.4,579.2,3192.6,6542.6,2939.7,3202.2,1830.4,3201.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500280,洛阳大爱图书有限公司,1804.6,916,1562,1403.4,1071.8,694,366,268.8,233.8,1194.6,1430.8,1270.2,1606.8,1257.2,1507.6,1308.4,930.3,789.58,339.8,242.6,788.8,492,640.2,709.4,1010.6,1010.6,1695,986.6,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500266,南京新汇泽文化传播有限公司,3432.2,2710,2690.4,2563,2014.2,1517,1933,1565.6,2044.4,1046.8,1348.6,1288.6,548.8,1268,796,965.4,703.7,662.2,881,419.2,393.9,442.2,405.7,250,441.8,115.4,128,165.6,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500083,北京众创汇嘉文化传播有限公司,301.8,122.76,486.2,317.8,250.1,269.4,129,83.2,122.3,191.4,158.6,839,626.52,553.6,695.28,691,252.8,430,113,111.2,357.2,241.64,191,68.8,202.2,54.8,97,110,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500592,河南木子文化传播有限公司,637,580,1430.16,1465.2,1149.6,1658.6,419.4,350.8,695.4,892.4,792.6,857.8,398.4,470.57,894.84,805,542.9,918.1,280.8,317.8,376,386,209.8,364.2,335,334.3,847.2,925,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500361,四川昕昀文化传播有限公司,2440.8,974.2,1450.6,996,1089.4,1224.6,756.7,809,621.4,557.4,553.5,656.4,659.02,317,277.8,277.6,434.5,361.3,266,215.6,202,172.4,152.2,175.4,200.6,33,63,167.8,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500358,武汉博大三六五文化传媒有限公司,765.8,674.8,1343.6,931,786.2,753.4,1061.86,907.8,1702.8,514.3,509.8,554.6,715.1,501.8,677.44,230,382,198.2,203.36,84.8,131.8,117.8,108.2,140,125.5,171.38,113,107.2,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500397,潍坊博雅图文制作有限公司,192.8,195.4,249.98,909.2,1929.8,1093.4,41.4,490,255,213,268.6,384,261.2,532,316.1,347,989.2,586.6,10.8,28.2,14.8,16,36,87,65.5,92,90.8,82,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500374,河南思而行文化教育科技有限公司,64,8,176,104,273.4,836.8,288,112,392,224,432,339.2,172.8,246.4,119.2,16,745.6,44,32,32,8,64,216,184,16,64,160,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500270,哈尔滨市朝之夕图书经销有限公司,89,26.8,23,104,58,68,17,9,10,9,12,16.2,12,0,256.4,384.2,423.4,408.3,16,14,21,23,45,132.2,30.4,112,98.2,61.2,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500351,武汉奥赛王文化有限公司,680.4,187.4,759.2,514.8,378,1305.4,138,256,246.2,31,521.86,233,276.8,191.9,224,69,51,125,243.9,90,80,38,243,201,441,1092.8,226.2,250.8,166.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500218,广西励民教育发展有限公司,43,45,41,877.63,489.8,1406.6,21,19,0,6,0,5,0,9,34,339.7,294,750.4,34,22.2,12,8,10,5.2,17.6,35.2,55.2,22.6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500211,南京冠途文化传播有限公司,1951.2,681.6,2102.4,1830,1342.8,848.4,267.6,129.6,355.2,819.6,921.6,84,139.2,55.2,84,235.2,72,122.4,36,69.6,108,207.6,153.6,24,42,0,63.6,87.6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500100,山西瑾鹏教育科技发展有限公司,186,26.4,1068.8,1306.2,1012.6,508,77,49,83,402.8,52,168,43,19,311.4,294.4,84,18,22,12,164,211.4,98.6,72,3179,540,513,4689.4,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500391,四川华夏万卷文化传媒股份有限公司,233.2,85.4,130.96,135.34,320.99,55.4,288.9,133.8,134.4,77.7,165.3,82.9,240.1,71.5,84.05,16.6,70.3,59.3,42.2,82.4,53.8,68.5,50.6,1,59.2,0.1,35.97,20,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800015,山东科学技术出版社有限公司,21,0,122,0,200.96,4,19,151,223.2,257.76,89,221.96,186,191,80.44,179.2,10,0,10,0,20,10,16,12,0,0,14,128,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500395,河南洪文教育文化传播有限公司,499.8,628.8,674.4,588.8,709.8,174.6,135.6,45.6,51.6,52.8,30,78,27,153,242.6,111,70.8,30.6,9,0,7.5,9,11.7,4,34.8,2,10.5,4.6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500292,河南晨勤文化传媒有限公司,269.4,122.2,169.4,270,224,264.8,124,96,121.2,85,94.6,92,52,55,116,73,105.7,61,17.8,17.2,20,12,5,20.2,15,2,34,29,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500388,高途教育科技集团有限公司,41,25,48,131,242,40,7,19,18,24.2,17,39.8,19,76,6,135.8,19.2,14,14,13,7,6,131,4,0,0,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500084,天津择数文化传媒有限公司,74,50,143,66,51,68,92.4,50,27,41,17,3,24,30,50,30,28,15,14.8,43,29,5,45,182,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800006,江西教育出版社有限责任公司,6,82.4,26,20,14,34,25.2,26,10.8,17,10,29.2,55,62,3,25.2,4,104.4,0,0,6,3.6,42,83,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500353,陕西权度教育研究院有限公司,174,262.4,164,121,155.4,160.8,68,13.8,28.8,33,6,26,21,8,102,67,66,19,6,0,12,0,0,0,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500585,华翰文化图书（广州）有限公司,32,9,9,30,9,245.8,6,3,148,57,9,51.8,0,99,16.8,18,18,10.8,7.8,15.6,12,42,91.8,3,0,0,12,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500637,河南学思文化传播有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,47,1065.18,379.3,12,18,10.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500295,滨州稼和明文化传媒有限公司,202.4,112.77,180,89,87.4,32,100.57,64,120,25.1,48.2,94.6,14.2,49.2,14.2,66.4,8,10,0,4,8.4,5,32.6,24,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500591,南京诺文文化传媒有限公司,358,38,118,32,56,34,18,18,62.8,114.4,44,36.8,33.6,14,10,10,16,6,6,2,18,4,50.4,2,2,3.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500382,北京安丰文化有限公司,64.08,0,0,4,0,4,57.2,8,29.6,10,0,0,40.4,0,0,0,12.8,16.8,28.8,0,0,14.8,0,2,2,0,0,12.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500290,西安华梦文创科技有限公司,48,12.8,73.8,14,11.8,22,40,13,55.4,29,29.8,15,18,5,6,5,3,8,8.5,9,13,3,6,6,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500587,陕西中教创联文化发展有限公司,22,22.2,41.2,36.2,17,14.6,23,12,16,19.2,56,138.8,7,11,4,16,5.6,4,4,0,10.8,0,4,2,4,2,3.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500366,北京鑫奥播教育科技有限公司,8,0,47,0,28,18,6,5,0,13,6.4,0,0,15.8,17,8,7.2,1,9,2,1,0,6,0,8,0,108,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800014,天津科学技术出版社有限公司,34,0,39,14,16,0,60,8,8,6,19,36.5,0,0,0,10,12,0,0,0,22,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500367,广东华考学业测评科技有限公司,25,5,15,0,0,10,0,0,0,10,0,25,10,0,5,0,0,0,0,0,5,0,0,0,5,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500373,广东轻易考科技有限公司,0,0,0,2,0,4,2,0,10,5.2,2,0,0,0,2,0,0,0,4,0,6,2,4,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500413,辽宁九章状元文化科技有限公司,41,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500212,保定桃李源文化传播有限公司,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500394,五好信息科技（济南）有限公司,663.06,931.8,1034.58,663.1,714.8,681.93,371.63,66.2,109.28,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500589,广州润德文化传播有限公司,42,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500418,山东云墨文化有限公司,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500588,山东传美图书文化有限公司,1182.44,344.2,834.41,880.61,760.26,675.64,543.35,93.2,371.95,320.78,354.1,424.2,260,97.4,138.2,220,258.6,286.4,93.1,61,316.85,85,183.2,101,32.56,14,29,4,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500635,杭州华恩教育科技有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500634,淮安亮程文化传媒有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500357,梁山县鸿福雁书苑有限责任公司,758.4,255,428.8,532.6,356.6,110,79,46.6,75.4,152,292.6,301,345.2,204,142.4,539,67.6,117.4,19.2,11,112,63.6,45,18,17,49,22.8,66.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500350,潍坊学海文化传媒有限公司,1122,112.8,160.5,237.8,127,187.4,286.2,190.4,490.5,369.6,212.2,506.6,217,96.8,78.8,55.8,90.2,53.4,69.4,53.6,60.4,39.7,59.6,36.6,89.4,11.4,8,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500106,河南捷睿必达教育科技有限公司,1037.8,435.2,601.6,352,405.2,205,232.6,240.8,260.4,325.4,282.2,214,112.8,62.8,53,41,73.6,55.6,54.2,28,49.2,61.1,87.8,35,21.6,8,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800016,广州出版社有限公司,203,97.12,58.6,29,8,14,10,0,6,4,51.69,0,27,151.92,176.6,35,5.2,6,9.6,0,0,4,0,0,10,4,24,0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500375,阳谷县一诺书业有限公司,175.8,119,20,36,30,88,87.2,119.38,17,22,73,49.8,114.6,14.6,5,2,99.1,4,17.2,10,12,26,15.2,5.8,25,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500273,金华春国教育科技有限公司,24,183,85,40.8,56.8,14,46,23.8,30,46,29.8,27,16,76,65,92,16,0,4,2,13.6,7,15,4.7,2,0,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500402,北京华企之星科技发展中心,51,26,37,45,4,9,0,0,3,14,0,9,10,0,120,8.6,4.8,0,0,0,0,11,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500421,陕西龙飞虎腾文化有限公司,10,119.4,21,102,95.8,9,3,21,31,28,39,32.8,0,32,3,9,0,4,32.59,0,32,0,37,10,0,3,11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900003,隆尧县新华路龙之阁书城,10,0,2,0,0,0,19.8,58,52,71.8,69.8,21,0,0,6,0,0,0,25.8,26.8,43,19,15,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500387,陕西志立文化发展有限公司,12,2,14.2,10,32,2,22.6,6,15,0,7,9,3.2,5,6,0,0,0,11.4,0,0,0,3,0,3,0,3.2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500380,西安广龙文化传播有限责任公司,9,3,0,2,12,20,2,2,0,0,0,2,0,0,0,0,0,6.4,2,0,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500355,邯郸市集域文化传播有限公司,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500278,菏泽云睦图书有限公司,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500403,立学立德河北教育科技有限公司,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500647,北京沧浪文化发展有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500643,新乡市书阶文化传媒有限公司,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
